appid,player count,name,developer,publisher,score_rank,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,ccu
1568060,0,Killer 19,"SkyLine Studio, 熊昊思成, 徐熙尧",SkyLine Studio,,0.0,1.0,0,"20,000 .. 50,000",0.0,0.0,0.0,0.0,299.0,299.0,0.0,0.0
1673320,0,Survivor,kolacape,kolacape,,108.0,88.0,0,"20,000 .. 50,000",0.0,0.0,0.0,0.0,99.0,99.0,0.0,0.0
1644390,0,HyperFeat,LobianGames,LobianGames,,1.0,1.0,0,"20,000 .. 50,000",0.0,0.0,0.0,0.0,299.0,299.0,0.0,0.0
1806570,0,OtherSoul,Ozani Games,Ozani Games,,5.0,3.0,0,"20,000 .. 50,000",0.0,0.0,0.0,0.0,279.0,399.0,30.0,0.0
2013300,1,Alien Shooter 2 - New Era,Sigma Team Inc.,Sigma Team Inc.,,71.0,64.0,0,"20,000 .. 50,000",0.0,0.0,0.0,0.0,999.0,999.0,0.0,3.0
1651870,0,Nighthunt,Neighborhood Games,Neighborhood Games,,122.0,89.0,0,"20,000 .. 50,000",0.0,0.0,0.0,0.0,649.0,1299.0,50.0,0.0
1889930,33,Baldur's Gate: Dark Alliance II,"Square One Games Inc., Black Isle Studios",Interplay Entertainment Corp.,,215.0,68.0,0,"20,000 .. 50,000",0.0,0.0,0.0,0.0,2999.0,2999.0,0.0,22.0
33620,3,Crash Time 3,Synetic,Kalypso Media Digital,,431.0,90.0,0,"20,000 .. 50,000",1574.0,0.0,1574.0,0.0,599.0,599.0,0.0,0.0
37010,0,Ninja Blade,FromSoftware,"ND Games, bitComposer Games",,186.0,130.0,0,"20,000 .. 50,000",218.0,0.0,266.0,0.0,0.0,0.0,0.0,1.0
57000,0,NyxQuest: Kindred Spirits,Over the Top Games,Over the Top Games,,102.0,12.0,0,"20,000 .. 50,000",321.0,0.0,321.0,0.0,299.0,299.0,0.0,0.0
60340,2,Luxor: 5th Passage,MumboJumbo,MumboJumbo,,61.0,32.0,0,"20,000 .. 50,000",1.0,0.0,1.0,0.0,999.0,999.0,0.0,6.0
283330,0,Desert Thunder,"Brainbox Games, Hip Games",Funbox Media Ltd,,99.0,141.0,0,"20,000 .. 50,000",12.0,0.0,13.0,0.0,299.0,299.0,0.0,0.0
335790,0,Words for Evil,Dylan Loney,Dylan Loney,,360.0,89.0,0,"20,000 .. 50,000",201.0,0.0,249.0,0.0,299.0,299.0,0.0,0.0
217290,2,Din's Curse,Soldak Entertainment,Soldak Entertainment,,184.0,31.0,0,"20,000 .. 50,000",22.0,0.0,22.0,0.0,999.0,999.0,0.0,1.0
334560,0,Square Heroes,Gnomic Studios,Gnomic Studios,,213.0,34.0,0,"20,000 .. 50,000",239.0,0.0,308.0,0.0,1299.0,1299.0,0.0,0.0
413680,1,Statues,Room710Games,Room710Games,,173.0,85.0,0,"20,000 .. 50,000",0.0,0.0,0.0,0.0,99.0,499.0,80.0,2.0
404550,0,Farmocalypse,Glowstick Entertainment,Glowstick Entertainment,,88.0,38.0,0,"20,000 .. 50,000",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352790,0,Futuridium EP Deluxe,MixedBag Srl,PLAYISM,,16.0,6.0,0,"20,000 .. 50,000",0.0,0.0,0.0,0.0,999.0,999.0,0.0,0.0
437000,3,GUILTY GEAR 2 -OVERTURE-,Arc System Works,Arc System Works,,172.0,80.0,0,"20,000 .. 50,000",98.0,0.0,167.0,0.0,1999.0,1999.0,0.0,8.0
407940,0,Hyper Bounce Blast,Flump Studios,Funbox Media Ltd,,76.0,4.0,0,"20,000 .. 50,000",208.0,0.0,218.0,0.0,499.0,499.0,0.0,0.0
364230,0,Lucius Demake,Shiver Games,Shiver Games,,405.0,28.0,0,"20,000 .. 50,000",88.0,0.0,88.0,0.0,169.0,499.0,66.0,1.0
465840,0,THE LAST BLADE,"SNK CORPORATION, Dotemu",SNK CORPORATION,,112.0,44.0,0,"20,000 .. 50,000",0.0,0.0,0.0,0.0,999.0,999.0,0.0,0.0
391140,0,Blast-off,Quad-Games,Quad-Games,,297.0,38.0,0,"20,000 .. 50,000",113.0,0.0,154.0,0.0,299.0,299.0,0.0,0.0
521330,0,Skull Ball Heroes,"Strength in Numbers Studios, Inc","Strength in Numbers Studios, Inc",,44.0,15.0,0,"20,000 .. 50,000",7695.0,0.0,7695.0,0.0,0.0,0.0,0.0,0.0
497440,0,HOMEBOUND,Quixel,Quixel,,49.0,63.0,0,"20,000 .. 50,000",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527700,0,Containment Initiative,Gwyn Games,Gwyn Games,,420.0,51.0,0,"20,000 .. 50,000",60.0,0.0,60.0,0.0,999.0,999.0,0.0,1.0
524380,0,Yore VR,Tectonic VR,Tectonic VR,,68.0,92.0,0,"20,000 .. 50,000",7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
559870,1,PAKO - Car Chase Simulator,Tree Men Games,Tree Men Games,,114.0,43.0,0,"20,000 .. 50,000",58.0,0.0,58.0,0.0,299.0,299.0,0.0,1.0
612610,0,Bombinator,Solid Patterns,Solid Patterns,,37.0,64.0,0,"20,000 .. 50,000",4918.0,0.0,9832.0,0.0,0.0,0.0,0.0,0.0
489570,5,Antisphere,"Soap Interactive, Lion Game Lion",Starbreeze Publishing AB,,53.0,33.0,0,"20,000 .. 50,000",0.0,0.0,0.0,0.0,49.0,199.0,75.0,12.0
693800,5,Loco Parentis / 孤女咒怨,Fair Games Studio,"Sad Horse studio, Pleasant Rain Ltd",,254.0,205.0,0,"20,000 .. 50,000",588.0,0.0,588.0,0.0,899.0,1499.0,40.0,2.0
746140,0,The Walking Zombie: Dead City,Alda Games,Alda Games,,300.0,95.0,0,"20,000 .. 50,000",0.0,0.0,0.0,0.0,299.0,299.0,0.0,1.0
779590,8,Scavenger SV-4,Deric Ruhl,HoroArch,,323.0,35.0,0,"20,000 .. 50,000",1.0,0.0,1.0,0.0,749.0,1499.0,50.0,5.0
735500,0,Creepy Road,Groovy Milk,"Groovy Milk, GrabTheGames",,95.0,42.0,0,"20,000 .. 50,000",43.0,0.0,47.0,0.0,999.0,999.0,0.0,0.0
771710,0,.T.E.S.T: Expected Behaviour — Sci-Fi 3D Puzzle Quest,Veslo Games,Veslo Games,,63.0,21.0,0,"20,000 .. 50,000",25.0,0.0,25.0,0.0,599.0,599.0,0.0,0.0
745750,0,Viking Village,"Limitless Fun, LLC","Limitless Fun, LLC",,2.0,2.0,0,"20,000 .. 50,000",0.0,0.0,0.0,0.0,499.0,499.0,0.0,0.0
794270,0,Landinar: Into the Void,Convoy Games,Convoy Games,,128.0,89.0,0,"20,000 .. 50,000",0.0,0.0,0.0,0.0,1999.0,1999.0,0.0,0.0
833140,7,Supaplex,InArcade,InArcade,,168.0,8.0,0,"20,000 .. 50,000",0.0,0.0,0.0,0.0,1499.0,1499.0,0.0,13.0
460540,1,Temple of Rust,James Mearman,www.dev-zoo.net,,68.0,11.0,0,"20,000 .. 50,000",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
909110,0,Acid Nimbus,Hernan Caro Vilaburges,Hernan Caro Vilaburges,,164.0,13.0,0,"20,000 .. 50,000",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
899930,0,Spaceball!,Intergalactic Education LLC,Intergalactic Education LLC,,137.0,39.0,0,"20,000 .. 50,000",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
912560,0,PROZE: Prologue,SignSine,SignSine,,77.0,17.0,0,"20,000 .. 50,000",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
764920,1,Fear the Night - 恐惧之夜,Snail Games USA,Snail Games USA,,487.0,379.0,0,"20,000 .. 50,000",384.0,0.0,384.0,0.0,1499.0,1499.0,0.0,4.0
1024970,0,Quantum Legend - VR Experience,"BeiJing FlyDream Interactive co.,ltd","BeiJing FlyDream Interactive co.,ltd",,11.0,17.0,0,"20,000 .. 50,000",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1090250,4,Crunch Element,Dreamlab XR,Dreamlab XR,,300.0,107.0,0,"20,000 .. 50,000",174.0,0.0,314.0,0.0,1999.0,1999.0,0.0,5.0
1032590,0,Heaven Dust,One Gruel Studio,indienova,,418.0,34.0,0,"20,000 .. 50,000",364.0,0.0,404.0,0.0,399.0,799.0,50.0,4.0
1144760,0,Vectrix,Poco a Poco,DigiPen Institute of Technology,,4.0,5.0,0,"20,000 .. 50,000",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
876460,0,CityBattle | Virtual Earth (EU),LLC RIKOR IMT,IDC/Games,,37.0,16.0,0,"20,000 .. 50,000",83.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0
1176460,0,They Came From a Communist Planet,Colestia,Colestia,,115.0,13.0,0,"20,000 .. 50,000",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
825190,0,MisBits,"Pow Wow Entertainment LTD., Purple Lamp Studios",3BD GAMES LLC,,411.0,81.0,0,"20,000 .. 50,000",68.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0
1135260,0,The Falconeer,Tomas Sala,Wired Productions,,227.0,60.0,0,"20,000 .. 50,000",271.0,0.0,336.0,0.0,1999.0,1999.0,0.0,0.0
1256220,0,幸存者 星星之火 | Survivor Spark,酷呐科技,酷呐科技,,15.0,0.0,0,"20,000 .. 50,000",0.0,0.0,0.0,0.0,499.0,499.0,0.0,0.0
1269890,0,Virus Popper,Starcade Arcade LLC,Starcade Arcade LLC,,48.0,9.0,0,"20,000 .. 50,000",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1355820,0,大话江湖,大话江湖,大话江湖,,5.0,4.0,0,"20,000 .. 50,000",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1142830,1,9-nine-:Episode 3,PALETTE,Sekai Project,,370.0,27.0,0,"20,000 .. 50,000",1697.0,0.0,3161.0,0.0,1999.0,1999.0,0.0,3.0
1101790,30,War Mongrels,Destructive Creations,"Destructive Creations, Surefire.Games, DMM Games - Asia",,695.0,331.0,0,"20,000 .. 50,000",356.0,0.0,643.0,0.0,2474.0,4499.0,45.0,22.0
1410840,0,Crystal Call,SMU Guildhall,SMU Guildhall,,138.0,6.0,0,"20,000 .. 50,000",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1402700,0,Red Falcon,IJunior,IJunior,,1.0,0.0,0,"20,000 .. 50,000",0.0,0.0,0.0,0.0,99.0,99.0,0.0,0.0
1479960,0,Arcus,LWMedia,LWMedia,,31.0,1.0,0,"20,000 .. 50,000",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1519550,0,Rebellion Gaia,"Jiv Jago, Independent studio","Jiv Jago, Independent studio",,14.0,3.0,0,"20,000 .. 50,000",0.0,0.0,0.0,0.0,99.0,99.0,0.0,3.0
1347550,12,Tiny Combat Arena,"Why485, MicroProse Software",MicroProse Software,,796.0,95.0,0,"20,000 .. 50,000",77.0,0.0,77.0,0.0,1599.0,1999.0,20.0,12.0
1616690,0,Action Commando,BlueEagle Productions,Paul Schneider,,16.0,7.0,0,"20,000 .. 50,000",0.0,0.0,0.0,0.0,249.0,499.0,50.0,0.0
1556980,6,Internet Generation,岛叶游戏,岛叶游戏,,697.0,153.0,0,"20,000 .. 50,000",0.0,0.0,0.0,0.0,1999.0,1999.0,0.0,43.0
1731520,0,Ark Mobius: Censored Edition,YellowDuckWorks,YellowDuckWorks,,781.0,46.0,0,"20,000 .. 50,000",155.0,0.0,162.0,0.0,499.0,499.0,0.0,2.0
1748390,9,Rocket Bot Royale,Winterpixel Games,Winterpixel Games,,416.0,71.0,0,"20,000 .. 50,000",53.0,0.0,53.0,0.0,299.0,299.0,0.0,14.0
2090450,0,LUMbA: REDUX,Team Lumba,"Team Lumba, Larsonsoft",,3.0,0.0,0,"20,000 .. 50,000",0.0,0.0,0.0,0.0,499.0,499.0,0.0,0.0
4300,0,RoboBlitz,Naked Sky Entertainment,Naked Sky Entertainment,,56.0,19.0,0,"20,000 .. 50,000",115.0,0.0,115.0,0.0,999.0,999.0,0.0,0.0
32620,3,Delta Force,NovaLogic,"NovaLogic, THQ Nordic",,428.0,45.0,0,"20,000 .. 50,000",258.0,0.0,258.0,0.0,499.0,499.0,0.0,3.0
248350,0,Omegalodon,North of Earth,North of Earth,,266.0,123.0,0,"20,000 .. 50,000",111.0,0.0,111.0,0.0,999.0,999.0,0.0,0.0
269150,0,Luxuria Superbia,Tale of Tales,Tale of Tales,,175.0,73.0,0,"20,000 .. 50,000",2.0,0.0,2.0,0.0,699.0,699.0,0.0,0.0
273960,1,Mechs & Mercs: Black Talons,Camel 101,Camel 101,,60.0,80.0,0,"20,000 .. 50,000",192.0,0.0,192.0,0.0,999.0,999.0,0.0,0.0
280460,0,Pulstar,"Concave Studio, Colorful Media, Emagica",Indietopia Games,,64.0,49.0,0,"20,000 .. 50,000",117.0,0.0,117.0,0.0,199.0,199.0,0.0,0.0
286770,1,Shadow Ops: Red Mercury,Zombie Studios,Retroism,,186.0,53.0,0,"20,000 .. 50,000",0.0,0.0,0.0,0.0,699.0,699.0,0.0,0.0
288880,2,Pineview Drive,VIS-Games,United Independent Entertainment,,364.0,202.0,0,"20,000 .. 50,000",230.0,0.0,291.0,0.0,399.0,1999.0,80.0,0.0
291960,1,Elminage Gothic,Starfish-SD Inc,Ghostlight LTD,,122.0,61.0,0,"20,000 .. 50,000",609.0,0.0,609.0,0.0,999.0,999.0,0.0,0.0
292480,0,Magical Battle Festa,Fly System,PLAYISM,,231.0,138.0,0,"20,000 .. 50,000",0.0,0.0,0.0,0.0,999.0,999.0,0.0,0.0
293240,1,Cosmochoria,Nate Schmold,30/30,,412.0,49.0,0,"20,000 .. 50,000",2623.0,0.0,4911.0,0.0,999.0,999.0,0.0,0.0
348860,0,MyDream,"MyDream Interactive, Inc","MyDream Interactive, Inc",,61.0,33.0,0,"20,000 .. 50,000",7106.0,0.0,7106.0,0.0,0.0,0.0,0.0,0.0
350500,0,Fly in the House,Mykhail Konokh,Mykhail Konokh,,96.0,92.0,0,"20,000 .. 50,000",271.0,0.0,272.0,0.0,999.0,999.0,0.0,0.0
351400,0,The Defenders: The Second Wave,FallenMaster,FallenMaster,,50.0,39.0,0,"20,000 .. 50,000",257.0,0.0,257.0,0.0,299.0,299.0,0.0,1.0
333210,0,Kaiju-A-GoGo,Kerberos Productions Inc.,Kerberos Productions Inc.,,203.0,99.0,0,"20,000 .. 50,000",410.0,0.0,410.0,0.0,499.0,999.0,50.0,1.0
384000,1,Cross of the Dutchman,Triangle Studios,Triangle Studios,,258.0,89.0,0,"20,000 .. 50,000",0.0,0.0,0.0,0.0,699.0,699.0,0.0,0.0
393610,0,ROOT,Skunkape Interactive,Digital Tribe,,147.0,47.0,0,"20,000 .. 50,000",146.0,0.0,146.0,0.0,999.0,999.0,0.0,0.0
423740,0,Save Your Mother,Tuomo Laine,Tuomo's games,,34.0,16.0,0,"20,000 .. 50,000",252.0,0.0,296.0,0.0,299.0,299.0,0.0,0.0
397320,0,CTU: Counter Terrorism Unit,Odin Game Studio,Excalibur Publishing,,33.0,68.0,0,"20,000 .. 50,000",0.0,0.0,0.0,0.0,499.0,499.0,0.0,0.0
444520,1,Leave Me Alone: A Trip To Hell,Lisa Voronova,Lisa Voronova,,81.0,20.0,0,"20,000 .. 50,000",281.0,0.0,302.0,0.0,199.0,199.0,0.0,1.0
475240,1,ORCS,Pixel vs Pixel,Pixel vs Pixel,,307.0,66.0,0,"20,000 .. 50,000",138.0,0.0,138.0,0.0,199.0,199.0,0.0,0.0
488580,0,Hover 2030,Russpuppy,Russpuppy,,58.0,20.0,0,"20,000 .. 50,000",170.0,0.0,170.0,0.0,99.0,99.0,0.0,0.0
485640,0,Genius Greedy Mouse,"Space Fractal, TempleTiger",Space Fractal,,65.0,17.0,0,"20,000 .. 50,000",282.0,0.0,261.0,0.0,0.0,0.0,0.0,0.0
363950,0,Windscape,Magic Sandbox,Headup,,202.0,107.0,0,"20,000 .. 50,000",128.0,0.0,128.0,0.0,399.0,1999.0,80.0,0.0
499620,0,Ultimate Booster Experience,GexagonVR,GexagonVR,,254.0,73.0,0,"20,000 .. 50,000",10.0,0.0,11.0,0.0,499.0,499.0,0.0,3.0
353990,0,Parvaneh: Legacy of the Light's Guardians,Bearded Bird Game Studio,KPL,,42.0,21.0,0,"20,000 .. 50,000",258.0,0.0,263.0,0.0,999.0,999.0,0.0,0.0
542400,0,Pixel Gladiator,Flying Islands Team,Flying Islands Team,,296.0,64.0,0,"20,000 .. 50,000",170.0,0.0,199.0,0.0,149.0,499.0,70.0,1.0
531660,0,Exoplanet: First Contact,Alersteam,GrabTheGames,,218.0,59.0,0,"20,000 .. 50,000",0.0,0.0,0.0,0.0,1999.0,1999.0,0.0,1.0
573770,0,RED,"storyk21674, STILILA, 貓蛋",Ｌｅｍｏｎ　Ｂａｌｍ,,280.0,13.0,0,"20,000 .. 50,000",3491.0,0.0,5237.0,0.0,0.0,0.0,0.0,0.0
576540,0,Brother Wings,Brogames,HandMade Games,,48.0,25.0,0,"20,000 .. 50,000",224.0,0.0,223.0,0.0,99.0,99.0,0.0,0.0
666960,0,Cowboy's Adventure,Blender Games,Blender Games,,36.0,42.0,0,"20,000 .. 50,000",0.0,0.0,0.0,0.0,199.0,199.0,0.0,1.0
717820,0,Boom Island,Caden Goodwin,csgood,,16.0,13.0,0,"20,000 .. 50,000",0.0,0.0,0.0,0.0,99.0,99.0,0.0,0.0
704360,1,SACRALITH : The Archer`s Tale,Odd Meter,Odd Meter,,215.0,35.0,0,"20,000 .. 50,000",0.0,0.0,0.0,0.0,1999.0,1999.0,0.0,0.0
728050,0,❂ Heroes of Hexaluga ❂,"Hede, Hexaluga mines",Hede,,8.0,16.0,0,"20,000 .. 50,000",0.0,0.0,0.0,0.0,999.0,999.0,0.0,0.0
753590,2,Hellbound,Saibot Studios,Saibot Studios,,668.0,350.0,0,"20,000 .. 50,000",157.0,0.0,157.0,0.0,899.0,1499.0,40.0,4.0
749560,0,Cycle 28,Pill Bug Interactive,Pill Bug Interactive,,40.0,8.0,0,"20,000 .. 50,000",0.0,0.0,0.0,0.0,699.0,699.0,0.0,0.0
724430,0,Knights Hunt,Racing Bros,ANPA.US,,38.0,61.0,0,"20,000 .. 50,000",1160.0,0.0,1160.0,0.0,499.0,499.0,0.0,0.0
776190,0,Galactic Battles,"IndieLip, Dmitriy Uvarov",Droid Riot,,40.0,66.0,0,"20,000 .. 50,000",3.0,0.0,4.0,0.0,99.0,99.0,0.0,0.0
782660,16,Armada: Modern Tanks,XDEVS LTD,XDEVS LTD,,138.0,133.0,0,"20,000 .. 50,000",4530.0,0.0,9032.0,0.0,0.0,0.0,0.0,27.0
822830,0,Ouroboros,Sierra Lee,Sierra Lee,,108.0,5.0,0,"20,000 .. 50,000",0.0,0.0,0.0,0.0,499.0,499.0,0.0,1.0
809250,0,BEKKOUAME,Mt.Bamboo Village,Pujia8 Studio,,202.0,14.0,0,"20,000 .. 50,000",5664.0,0.0,5664.0,0.0,0.0,0.0,0.0,0.0
456180,0,The American Dream,Samurai Punk,Samurai Punk,,74.0,34.0,0,"20,000 .. 50,000",0.0,0.0,0.0,0.0,1499.0,1499.0,0.0,0.0
838110,0,HyperParasite,Troglobytes Games,"Nicalis, Inc., Hound Picked Games",,122.0,18.0,0,"20,000 .. 50,000",0.0,0.0,0.0,0.0,1799.0,1799.0,0.0,0.0
861350,1,Gym Simulator,Schwarz Games,Kavkaz Sila Games,,160.0,241.0,0,"20,000 .. 50,000",31.0,0.0,31.0,0.0,199.0,199.0,0.0,0.0
822540,0,Escape From Tethys,Whimsical,Whimsical,,274.0,115.0,0,"20,000 .. 50,000",0.0,0.0,0.0,0.0,499.0,499.0,0.0,1.0
603000,0,Hillbilly Apocalypse,Uncle Frost Team,Sometimes You,,19.0,14.0,0,"20,000 .. 50,000",0.0,0.0,0.0,0.0,599.0,599.0,0.0,0.0
978190,0,Steel Sword Story,"8bits fanatics, KADOKAWA CORPORATION",PLAYISM,,56.0,23.0,0,"20,000 .. 50,000",0.0,0.0,0.0,0.0,499.0,499.0,0.0,0.0
1001860,0,Casual Desktop Game,Daniel Brendel,Daniel Brendel,,146.0,23.0,0,"20,000 .. 50,000",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
940710,4,Colt Canyon,Retrific,Headup,,669.0,94.0,0,"20,000 .. 50,000",342.0,17.0,574.0,17.0,1499.0,1499.0,0.0,7.0
1037130,5,Dandy Ace,Mad Mimic,NEOWIZ,,792.0,90.0,0,"20,000 .. 50,000",260.0,0.0,260.0,0.0,1999.0,1999.0,0.0,4.0
1030060,0,Seed of Life,MadLight,Leonardo Interactive,,58.0,24.0,0,"20,000 .. 50,000",0.0,0.0,0.0,0.0,2499.0,2499.0,0.0,0.0
1054090,0,TECHNOSPHERE RELOAD,Adaptive Game,Adaptive Game,,22.0,3.0,0,"20,000 .. 50,000",0.0,0.0,0.0,0.0,999.0,999.0,0.0,0.0
1043230,1,Touhou Shinreibyou ~ Ten Desires.,上海アリス幻樂団,"Mediascape Co., Ltd.",,246.0,10.0,0,"20,000 .. 50,000",0.0,0.0,0.0,0.0,1499.0,1499.0,0.0,3.0
1114530,0,TTV3,Walter Machado,Walter Machado,,84.0,10.0,0,"20,000 .. 50,000",0.0,0.0,0.0,0.0,499.0,499.0,0.0,0.0
1116230,2,The Story of Henry Bishop,Blazes Games,Blazes Games,,387.0,73.0,0,"20,000 .. 50,000",133.0,0.0,133.0,0.0,199.0,499.0,60.0,0.0
1113730,0,Cubico,"Simon Hischier, Michael Schürmann",Ideation Games,,127.0,31.0,0,"20,000 .. 50,000",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1109420,0,The Luminist,Lucid Dream,DigiPen Institute of Technology,,30.0,5.0,0,"20,000 .. 50,000",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1205150,0,Calamari Clash,Fallen Penguin Studios,Fallen Penguin Studios,,59.0,17.0,0,"20,000 .. 50,000",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1181640,0,Project Exhibited,Team Thieves,Breda University of Applied Sciences,,114.0,22.0,0,"20,000 .. 50,000",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1268870,0,Deskmate Girl,Mk-II,Mk-II,,143.0,78.0,0,"20,000 .. 50,000",0.0,0.0,0.0,0.0,199.0,199.0,0.0,0.0
1113370,0,Drone Wars VR,CBAcademy,CBAcademy,,8.0,1.0,0,"20,000 .. 50,000",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1276470,0,Arctic Anxiety,Arctic Studio,Arctic Studio,,164.0,95.0,0,"20,000 .. 50,000",0.0,0.0,0.0,0.0,299.0,299.0,0.0,0.0
1345050,0,Wotheguel,Eren Çoban,Ivo Lmt,,2.0,0.0,0,"20,000 .. 50,000",0.0,0.0,0.0,0.0,299.0,299.0,0.0,0.0
1209410,8,King of Seas,3DClouds,Team17,,351.0,258.0,0,"20,000 .. 50,000",939.0,0.0,1307.0,0.0,2499.0,2499.0,0.0,5.0
1392750,0,Lost Patrol,Shadow Development,Pixel Games UK,,1.0,5.0,0,"20,000 .. 50,000",0.0,0.0,0.0,0.0,599.0,599.0,0.0,0.0
