appid,player count,name,developer,publisher,score_rank,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,ccu
380360,10,Tap Tap Infinity,Scary Bee LLC,Scary Bee LLC,,675.0,230.0,0,"200,000 .. 500,000",1535.0,0.0,1512.0,0.0,0.0,0.0,0.0,7.0
519140,6,Minds Eyes,Stanislaw Truchowski,TurnVex,,1113.0,448.0,0,"200,000 .. 500,000",451.0,0.0,36.0,0.0,0.0,0.0,0.0,3.0
538590,2,Sleeping Valley,White Dog Games,SA Industry,,97.0,195.0,0,"200,000 .. 500,000",365.0,27.0,214.0,27.0,49.0,499.0,90.0,37.0
371140,5,Aegis Defenders,GUTS Department,Humble Games,,1181.0,310.0,0,"200,000 .. 500,000",2322.0,0.0,40.0,0.0,1999.0,1999.0,0.0,4.0
416600,17,Full Metal Furies,Cellar Door Games,Cellar Door Games,,2228.0,207.0,0,"200,000 .. 500,000",252.0,0.0,222.0,0.0,1999.0,1999.0,0.0,10.0
757130,0,Paintball War,ShadowWolf Games,ShadowWolf Games,,498.0,661.0,0,"200,000 .. 500,000",223.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0
970500,7,秦殇 (Prince of Qin),北京目标在线科技有限公司,北京目标在线科技有限公司,,1257.0,436.0,0,"200,000 .. 500,000",681.0,0.0,142.0,0.0,99.0,99.0,0.0,45.0
266150,0,Lost Saga NA,IO Entertainment,Smilegate West,,416.0,274.0,0,"200,000 .. 500,000",45581.0,0.0,66790.0,0.0,0.0,0.0,0.0,0.0
381940,1,Trials on Tatooine,ILMxLAB,ILMxLAB,,1052.0,269.0,0,"200,000 .. 500,000",539.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0
562270,0,Shot Shot Tactic,Indie Game Group,Indie Game Group,,206.0,250.0,0,"200,000 .. 500,000",385.0,0.0,226.0,0.0,399.0,399.0,0.0,0.0
586970,0,Hungry Flame,EGAMER,EGAMER,,174.0,77.0,0,"200,000 .. 500,000",247.0,0.0,272.0,0.0,1099.0,1099.0,0.0,0.0
628670,37,Hellpoint,Cradle Games,tinyBuild,,2707.0,927.0,0,"200,000 .. 500,000",404.0,35.0,346.0,35.0,3499.0,3499.0,0.0,26.0
804490,13,Creed: Rise to Glory,Survios,Survios,,1298.0,334.0,0,"200,000 .. 500,000",781.0,0.0,1496.0,0.0,2999.0,2999.0,0.0,12.0
1216320,37,Shieldwall,Nezon Production,Nezon Production,,4074.0,488.0,0,"200,000 .. 500,000",502.0,0.0,503.0,0.0,1399.0,1399.0,0.0,72.0
1206610,86,Rubber Bandits,Flashbulb,Flashbulb,,1187.0,283.0,0,"200,000 .. 500,000",186.0,118.0,155.0,118.0,399.0,499.0,20.0,744.0
242130,0,Vector Thrust,TimeSymmetry,Iceberg Interactive,,347.0,350.0,0,"200,000 .. 500,000",218.0,0.0,304.0,0.0,2499.0,2499.0,0.0,4.0
258890,0,Type:Rider,"Ex Nihilo, ARTE France",ARTE France,,1259.0,323.0,0,"200,000 .. 500,000",376.0,0.0,472.0,0.0,499.0,499.0,0.0,1.0
263620,2,Mitsurugi Kamui Hikae,Zenith Blue,PLAYISM,,2585.0,641.0,0,"200,000 .. 500,000",134.0,0.0,239.0,0.0,999.0,999.0,0.0,1.0
247660,13,Deadly Premonition: The Director's Cut,Rising Star Games,Rising Star Games,,2527.0,1243.0,0,"200,000 .. 500,000",319.0,0.0,385.0,0.0,249.0,2499.0,90.0,15.0
412400,1,GASP,Dark Day Interactive,Dark Day Interactive,,366.0,1258.0,0,"200,000 .. 500,000",1658.0,0.0,2480.0,0.0,0.0,0.0,0.0,1.0
1205450,53,Turnip Boy Commits Tax Evasion,Snoozy Kazoo,Graffiti Games,,6615.0,390.0,0,"200,000 .. 500,000",140.0,0.0,180.0,0.0,1499.0,1499.0,0.0,70.0
1206240,1,Talvisota - Winter War,Talvisota Team,Tripwire Interactive,,920.0,123.0,0,"200,000 .. 500,000",14.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0
1263550,65,Combat Arms: the Classic,"VALOFE, NEXON",VALOFE,,749.0,412.0,0,"200,000 .. 500,000",94.0,0.0,118.0,0.0,0.0,0.0,0.0,44.0
235720,0,Cubetractor,Ludochip,Ludochip,,352.0,115.0,0,"200,000 .. 500,000",11.0,0.0,21.0,0.0,499.0,499.0,0.0,0.0
508390,1,Scrap Garden - The Day Before,"Egidijus Bachur, Alexey Davydov",Flazm,,705.0,231.0,0,"200,000 .. 500,000",2362.0,0.0,4705.0,0.0,0.0,0.0,0.0,0.0
595060,3,Lionheart: Legacy of the Crusader,"Reflexive Entertainment, Black Isle Studios",Interplay Entertainment Corp.,,79.0,16.0,0,"200,000 .. 500,000",0.0,0.0,0.0,0.0,999.0,999.0,0.0,3.0
943380,11,Timberman VS,Digital Melody,Forever Entertainment S. A.,,2872.0,244.0,0,"200,000 .. 500,000",504.0,1.0,676.0,1.0,199.0,199.0,0.0,24.0
1097130,45,Circuit Superstars,Original Fire Games,Square Enix,,1354.0,178.0,0,"200,000 .. 500,000",334.0,18.0,618.0,18.0,1999.0,1999.0,0.0,30.0
302010,1,The Blue Flamingo,Might and Delight,Might and Delight,,280.0,323.0,0,"200,000 .. 500,000",89.0,0.0,86.0,0.0,999.0,999.0,0.0,1.0
15750,5,Oddworld: Stranger's Wrath HD,Oddworld Inhabitants,Oddworld Inhabitants,,1176.0,175.0,0,"200,000 .. 500,000",170.0,0.0,271.0,0.0,999.0,999.0,0.0,4.0
707030,78,POSTAL 4: No Regerts,Running With Scissors,Running With Scissors,,6127.0,2032.0,0,"200,000 .. 500,000",352.0,0.0,347.0,0.0,3999.0,3999.0,0.0,23.0
283290,9,Nosferatu: The Wrath of Malachi,Idol FX,Funbox Media Ltd,,2332.0,349.0,0,"200,000 .. 500,000",158.0,54.0,142.0,54.0,50.0,299.0,83.0,14.0
299260,0,Commando Jack,Colossal Games,KISS ltd,,278.0,272.0,0,"200,000 .. 500,000",742.0,0.0,217.0,0.0,799.0,799.0,0.0,1.0
495140,65,NARUTO: Ultimate Ninja STORM,CyberConnect2 Co. Ltd.,BANDAI NAMCO Entertainment,,3463.0,1170.0,0,"200,000 .. 500,000",997.0,0.0,954.0,0.0,1999.0,1999.0,0.0,59.0
11200,1,Shadowgrounds Survivor,Frozenbyte,Frozenbyte,,420.0,288.0,0,"200,000 .. 500,000",209.0,0.0,218.0,0.0,999.0,999.0,0.0,4.0
327740,2,TRON 2.0,"Monolith Productions, Inc.",Disney,,507.0,54.0,0,"200,000 .. 500,000",0.0,0.0,0.0,0.0,999.0,999.0,0.0,2.0
352460,0,Dead Realm,Section Studios,3BLACKDOT,,2942.0,1736.0,0,"200,000 .. 500,000",270.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0
415880,1,Disc Jam,High Horse Entertainment,High Horse Entertainment,,1190.0,364.0,0,"200,000 .. 500,000",204.0,0.0,325.0,0.0,1499.0,1499.0,0.0,1.0
4720,12,Condemned: Criminal Origins,Monolith,SEGA,,2553.0,396.0,0,"200,000 .. 500,000",67.0,0.0,71.0,0.0,1495.0,1495.0,0.0,17.0
107600,4,Waves,Squid In A Box Ltd,Squid In A Box Ltd,,1255.0,64.0,0,"200,000 .. 500,000",80.0,0.0,108.0,0.0,0.0,0.0,0.0,6.0
205610,57,Port Royale 3,Gaming Minds Studios,Kalypso Media Digital,,931.0,334.0,0,"200,000 .. 500,000",1175.0,0.0,1568.0,0.0,1499.0,1499.0,0.0,42.0
207350,12,Ys Origin,Nihon Falcom,XSEED Games,,2628.0,157.0,0,"200,000 .. 500,000",648.0,0.0,508.0,0.0,1999.0,1999.0,0.0,16.0
431250,2,Mushroom Wars,"Zillion Whales, Creat Studios",Zillion Whales,,404.0,113.0,0,"200,000 .. 500,000",68.0,0.0,89.0,0.0,999.0,999.0,0.0,3.0
703950,1,Just Fishing,Just Fishing LLC,Just Fishing LLC,,693.0,230.0,0,"200,000 .. 500,000",1167.0,0.0,45.0,0.0,0.0,0.0,0.0,1.0
281920,0,Splatter - Zombiecalypse Now,Dreamworlds,1999UEM,,2037.0,223.0,0,"200,000 .. 500,000",211.0,0.0,228.0,0.0,699.0,699.0,0.0,3.0
292500,1,Kero Blaster,Studio Pixel,PLAYISM,,1071.0,70.0,0,"200,000 .. 500,000",228.0,0.0,311.0,0.0,999.0,999.0,0.0,2.0
776490,1,永远消失的幻想乡 ～ The Disappearing of Gensokyo,MyACG Studio,MyACG Studio,,2855.0,496.0,0,"200,000 .. 500,000",247.0,0.0,390.0,0.0,1099.0,1099.0,0.0,6.0
1067600,1,The Defender: Farm and Castle,Kobsoft Kitti,Kobsoft Kitti,,912.0,105.0,0,"200,000 .. 500,000",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22180,19,Penumbra Overture,Frictional Games,Frictional Games,,2681.0,291.0,0,"200,000 .. 500,000",118.0,0.0,134.0,0.0,199.0,999.0,80.0,17.0
45750,12,Lost Planet 2,"CAPCOM CO., LTD.",Capcom,,1677.0,805.0,0,"200,000 .. 500,000",1819.0,0.0,3336.0,0.0,0.0,0.0,0.0,10.0
223220,1,Giana Sisters: Twisted Dreams,Black Forest Games,"HandyGames, Black Forest Games",,1381.0,392.0,0,"200,000 .. 500,000",197.0,0.0,102.0,0.0,299.0,1499.0,80.0,5.0
418650,17,Space Pirate Trainer,I-Illusions,I-Illusions,,2578.0,150.0,0,"200,000 .. 500,000",124.0,0.0,89.0,0.0,1499.0,1499.0,0.0,12.0
1122050,0,Gensokyo Night Festival,"WSS playground, tea_basira","WSS playground, PLAYISM",,3544.0,572.0,0,"200,000 .. 500,000",158.0,0.0,241.0,0.0,1299.0,1299.0,0.0,4.0
1562420,628,FOREWARNED,Dreambyte Games,Dreambyte Games,,3133.0,311.0,0,"200,000 .. 500,000",344.0,72.0,301.0,72.0,974.0,1299.0,25.0,388.0
262390,0,Cloudbuilt,Coilworks,"Coilworks, Rising Star Games",,753.0,130.0,0,"200,000 .. 500,000",93.0,0.0,109.0,0.0,1999.0,1999.0,0.0,0.0
616220,0,Hide vs. Seek,Brave Little Studios,Brave Little Studios,,219.0,398.0,0,"200,000 .. 500,000",439.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
860910,11,Hentai 3018,Easy game,Game for people,,721.0,211.0,0,"200,000 .. 500,000",107.0,49.0,126.0,49.0,49.0,99.0,51.0,14.0
880850,36,War Rock,Dream Execution,Papaya Play,,504.0,369.0,0,"200,000 .. 500,000",79.0,0.0,13.0,0.0,0.0,0.0,0.0,56.0
267490,7,Batman: Arkham Origins Blackgate - Deluxe Edition,"Armature Studio, LLC",WB Games,,871.0,1255.0,0,"200,000 .. 500,000",224.0,0.0,254.0,0.0,1999.0,1999.0,0.0,8.0
343740,0,InMind VR,Luden.io,Luden.io,,331.0,88.0,0,"200,000 .. 500,000",328.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
793350,0,Swarmlake,Dominique Grieshofer,Dominique Grieshofer,,1483.0,65.0,0,"200,000 .. 500,000",103.0,1.0,129.0,1.0,299.0,299.0,0.0,2.0
1170950,973,Mortal Online 2,Star Vault AB,Star Vault AB,,5199.0,3321.0,0,"200,000 .. 500,000",4888.0,0.0,4744.0,0.0,3999.0,3999.0,0.0,988.0
252630,7,Eldritch,Minor Key Games,Minor Key Games,,1814.0,252.0,0,"200,000 .. 500,000",149.0,0.0,111.0,0.0,149.0,1499.0,90.0,6.0
314710,1,Mighty No. 9,"Comcept, Inti Creates",Deep Silver,,1536.0,1558.0,0,"200,000 .. 500,000",621.0,0.0,1100.0,0.0,1999.0,1999.0,0.0,0.0
436320,6,Raw Data,Survios,Survios,,1886.0,529.0,0,"200,000 .. 500,000",151.0,0.0,174.0,0.0,3999.0,3999.0,0.0,6.0
915580,5,Dungeon Hunter Champions,Gameloft,Gameloft,,314.0,215.0,0,"200,000 .. 500,000",334.0,0.0,34.0,0.0,0.0,0.0,0.0,2.0
1437820,35,Heroes of the Three Kingdoms,"USERJOY Technology Co.,Ltd.","USERJOY Technology Co.,Ltd.",,912.0,72.0,0,"200,000 .. 500,000",137461.0,12694.0,274620.0,12694.0,99.0,99.0,0.0,103.0
1137460,33,ALTF4,PUMPKIM,PUMPKIM,,7338.0,1666.0,0,"200,000 .. 500,000",200.0,5.0,96.0,5.0,299.0,299.0,0.0,57.0
43000,0,Front Mission Evolved,Double Helix Games,Square Enix,,633.0,385.0,0,"200,000 .. 500,000",206.0,0.0,268.0,0.0,999.0,999.0,0.0,0.0
224900,1,Iron Sky: Invasion,Reality Pump,Topware Interactive,,620.0,440.0,0,"200,000 .. 500,000",417.0,0.0,423.0,0.0,1999.0,1999.0,0.0,3.0
381140,0,Cruel Arena,Panda Studio,Panda Studio,,209.0,107.0,0,"200,000 .. 500,000",20158.0,0.0,231.0,0.0,99.0,99.0,0.0,0.0
629910,49,Clicker Heroes 2,Playsaurus,Playsaurus,,1516.0,1115.0,0,"200,000 .. 500,000",3424.0,0.0,4252.0,0.0,1999.0,1999.0,0.0,55.0
536280,0,Disintegration,V1 Interactive,Private Division,,344.0,335.0,0,"200,000 .. 500,000",0.0,0.0,0.0,0.0,2999.0,2999.0,0.0,0.0
250050,3,Life Goes On: Done to Death,Infinite Monkeys Entertainment Ltd.,Infinite Monkeys Entertainment Ltd.,,2219.0,94.0,0,"200,000 .. 500,000",112.0,6.0,123.0,6.0,1299.0,1299.0,0.0,4.0
260730,34,Desperados: Wanted Dead or Alive,Spellbound,THQ Nordic,,1581.0,244.0,0,"200,000 .. 500,000",150.0,0.0,158.0,0.0,499.0,499.0,0.0,53.0
387970,2,Clown House (Palyaço Evi),"gord10, Aslan Game Studio",Aslan Game Studio,,545.0,574.0,0,"200,000 .. 500,000",3934.0,0.0,3936.0,0.0,0.0,0.0,0.0,0.0
465760,3,Scrap Garden,"Egidijus Bachur, Alexey Davydov",Flazm,,816.0,259.0,0,"200,000 .. 500,000",58.0,0.0,80.0,0.0,999.0,999.0,0.0,2.0
463150,0,BARRIER X,Noclip,HypeTrain Digital,,1923.0,293.0,0,"200,000 .. 500,000",457.0,0.0,213.0,0.0,299.0,299.0,0.0,3.0
779650,1,Ready Player One: OASIS beta,Directive Games Limited,Vive Studios,,293.0,194.0,0,"200,000 .. 500,000",889.0,0.0,1741.0,0.0,0.0,0.0,0.0,3.0
1072710,1,Soviet Jump Game,Fantastic Passion,Game Grumps,,1184.0,245.0,0,"200,000 .. 500,000",103.0,0.0,66.0,0.0,0.0,0.0,0.0,1.0
348550,166,GUILTY GEAR XX ACCENT CORE PLUS R,Arc System Works,Arc System Works,,4989.0,180.0,0,"200,000 .. 500,000",1010.0,40.0,561.0,78.0,1499.0,1499.0,0.0,173.0
537340,11,Guts and Glory,HakJak,tinyBuild,,1795.0,456.0,0,"200,000 .. 500,000",98.0,33.0,60.0,33.0,374.0,1499.0,75.0,12.0
1142130,0,They Can't Stop All Of Us,"B Michael B, ChainWave Games, Blake Gillman",ChainWave Games,,1258.0,414.0,0,"200,000 .. 500,000",85.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0
6120,3,Shank,Klei Entertainment,Klei Entertainment,,2721.0,314.0,0,"200,000 .. 500,000",216.0,0.0,137.0,0.0,999.0,999.0,0.0,2.0
252470,5,Space Pirates And Zombies 2,MinMax Games Ltd.,MinMax Games Ltd.,,2125.0,567.0,0,"200,000 .. 500,000",582.0,0.0,450.0,0.0,1999.0,1999.0,0.0,8.0
446030,0,Corroded,Encircle Games,Encircle Games,,73.0,14.0,0,"200,000 .. 500,000",241.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0
237870,20,Planet Explorers,Pathea Games,Pathea Games,,4176.0,2467.0,0,"200,000 .. 500,000",281.0,0.0,313.0,0.0,0.0,0.0,0.0,16.0
355050,7,Sky Force Anniversary,Infinite Dreams,Infinite Dreams,,1709.0,143.0,0,"200,000 .. 500,000",130.0,0.0,191.0,0.0,999.0,999.0,0.0,7.0
489140,3,Mr. Shifty,Team Shifty,tinyBuild,,1354.0,179.0,0,"200,000 .. 500,000",284.0,0.0,303.0,0.0,374.0,1499.0,75.0,6.0
661790,17,Witch Hunt,Andrii Vintsevych,Andrii Vintsevych,,1730.0,226.0,0,"200,000 .. 500,000",311.0,0.0,482.0,0.0,699.0,999.0,30.0,21.0
757320,349,Atomicrops,Bird Bath Games,Raw Fury,,974.0,81.0,0,"200,000 .. 500,000",232.0,0.0,305.0,0.0,1499.0,1499.0,0.0,334.0
1294340,0,Wonhon: A Vengeful Spirit,BUSAN SANAI GAMES,SuperGG.com,,0.0,0.0,0,"200,000 .. 500,000",0.0,0.0,0.0,0.0,719.0,1599.0,55.0,0.0
1334040,1,Paper Dolls 2 纸人贰,"Beijing Litchi Culture Media Co., Ltd.","Beijing Litchi Culture Media Co., Ltd.",,1751.0,311.0,0,"200,000 .. 500,000",344.0,0.0,415.0,0.0,1999.0,1999.0,0.0,40.0
1957240,0,Hacker Man,GamesBraz,GamesBraz,,0.0,6.0,0,"200,000 .. 500,000",0.0,0.0,0.0,0.0,299.0,299.0,0.0,0.0
17710,23,Nuclear Dawn,"GameConnect, InterWave Studios",Iceberg Interactive,,1852.0,518.0,0,"200,000 .. 500,000",245.0,0.0,224.0,0.0,999.0,999.0,0.0,0.0
335430,0,Grimoire: Manastorm,Omniconnection,Omniconnection,,694.0,322.0,0,"200,000 .. 500,000",420.0,0.0,117.0,0.0,0.0,0.0,0.0,0.0
381640,66,Allods Online RU,IT Territory,MY.GAMES,,983.0,529.0,0,"200,000 .. 500,000",5001.0,0.0,4997.0,0.0,0.0,0.0,0.0,173.0
525300,2,Starship Annihilator,IR Studio,IR Studio,,75.0,47.0,0,"200,000 .. 500,000",306.0,93.0,315.0,93.0,49.0,199.0,75.0,7.0
606500,12,HellSign,Ballistic Interactive,Ballistic Interactive,,1413.0,609.0,0,"200,000 .. 500,000",76.0,0.0,76.0,0.0,499.0,1999.0,75.0,20.0
454120,96,Starbase,Frozenbyte,Frozenbyte,,3730.0,2219.0,0,"200,000 .. 500,000",3151.0,0.0,3504.0,0.0,3499.0,3499.0,0.0,92.0
1229380,70,Everhood,"Chris Nordgren, Jordi Roca","Foreign Gnomes, Surefire.Games",,8701.0,385.0,0,"200,000 .. 500,000",535.0,52.0,783.0,52.0,999.0,999.0,0.0,66.0
260210,8,Assassin’s Creed Liberation HD,Ubisoft Sofia,Ubisoft,,1287.0,1151.0,0,"200,000 .. 500,000",187.0,0.0,130.0,0.0,1999.0,1999.0,0.0,6.0
356400,24,Thumper,Drool,Drool,,3292.0,288.0,0,"200,000 .. 500,000",143.0,0.0,122.0,0.0,499.0,1999.0,75.0,24.0
544550,332,Stationeers,RocketWerkz,RocketWerkz,,4041.0,796.0,0,"200,000 .. 500,000",4265.0,0.0,2520.0,0.0,3499.0,3499.0,0.0,325.0
758990,84,Ancient Warfare 3,Jannik Nickel,Jannik Nickel,,1788.0,105.0,0,"200,000 .. 500,000",1720.0,0.0,873.0,0.0,999.0,999.0,0.0,66.0
312780,8,Way of the Samurai 4,ACQUIRE Corp.,"Spike Chunsoft Co., Ltd.",,1310.0,323.0,0,"200,000 .. 500,000",215.0,0.0,242.0,0.0,2499.0,2499.0,0.0,16.0
444690,0,TRAPPED,Cheap Fun Games,Budget Friendly Entertainment,,142.0,247.0,0,"200,000 .. 500,000",0.0,0.0,0.0,0.0,499.0,499.0,0.0,0.0
